22	318101	0	0
22	324426	0	0
22	7943	0	0
22	81837	0	0
23	130150	0	0
23	138720	0	0
23	211926	0	0
23	49138	0	1
23	540936	1	1
23	48198	0	0
23	165600	0	0
23	1710	0	0
24	87120	0	0
24	216144	0	0
24	108206	0	0
24	47689	0	0
24	428583	0	1
24	45849	0	0
24	25760	0	0
24	58608	0	0
24	90300	0	0
24	576288	0	1
24	242209	0	0
24	55	0	0
24	904750	0	0
24	845790	0	0
24	195888	0	0
24	1422577	1	0
25	58120	0	0
25	252092	0	0
25	36297	0	0
25	545688	1	1
25	43407	0	0
25	99	0	0
25	90052	0	0
25	76533	0	0
25	316569	0	0
26	23782	0	0
26	130320	0	0
26	1783254	1	0
26	526914	0	1
26	30107	0	0
26	160949	0	0
26	577920	0	0
26	207328	0	0
26	420	0	0
27	183056	0	0
27	1581	0	0
27	211761	0	0
27	66300	0	0
27	124259	0	1
27	586325	0	1
27	111834	0	0
27	5951496	1	0
28	166820	0	0
28	157795	0	0
28	1368870	1	1
28	17917	0	0
28	32302	0	0
28	112252	0	0
28	89052	0	0
29	164220	0	0
29	109222	0	1
29	412151	1	1
29	40068	0	0
29	78376	0	0
29	315315	0	0
30	186516	0	0
30	2409	0	0
30	717907	1	1
30	49714	0	0
30	534600	0	0
30	96640	0	0
30	342705	0	0
31	112340	0	0
31	60060	0	0
31	197559	0	1
31	168630	0	1
31	131419	0	1
31	20832	0	0
31	25954	0	0
31	4939442	1	0
32	82752	0	0
32	130065	0	0
32	29450	0	1
32	652800	0	1
32	69120	0	0
32	4554300	1	0
33	2442	0	0
33	582015	0	0
33	1921140	1	0
33	1149256	0	1
33	134945	0	0
33	208	0	0
33	210	0	0
33	312	0	0
33	4592	0	0
33	79200	0	0
34	2640	0	0
34	2128542	1	0
34	735878	0	1
34	92253	0	0
34	33855	0	0
34	521360	0	1
34	330012	0	0
34	12330	0	0
34	2385	0	0
34	51475	0	0
34	153	0	0
34	1192380	0	0
34	324	0	0
34	880	0	0
34	157476	0	0
34	43750	0	0
35	242888	0	0
35	581956	0	0
35	243180	0	0
35	172354	0	0
35	1103360	0	1
35	248940	0	0
35	199320	0	0
35	126246	0	0
35	6541890	1	0
36	542640	0	0
36	19500	0	0
36	241050	0	0
36	1192762	0	0
36	167322	0	0
36	1107546	0	1
36	103103	0	1
36	226	0	0
36	63555	0	0
36	3795740	1	0
37	96052	0	0
37	3578482	1	0
37	667381	0	1
37	81015	0	0
37	53280	0	0
37	59540	0	0
37	312598	0	0
37	293712	0	0
37	4991	0	0
38	981155	0	0
38	4702880	1	0
38	43751	0	0
38	624942	0	1
38	530064	0	1
38	372	0	0
38	292349	0	0
38	176576	0	0
38	41572	0	0
38	2667	0	0
39	848718	0	1
39	198749	0	0
39	397851	0	0
39	74023	0	0
39	6467272	1	0
39	917415	0	0
40	2108169	1	0
40	232170	0	1
40	5148	0	0
40	764643	0	1
40	214514	0	0
40	2295	0	0
40	978918	0	0
41	1217846	0	0
41	1881350	1	0
41	32879	0	0
41	1391523	0	1
41	50115	0	0
41	94242	0	0
41	856250	0	0
42	151248	0	0
42	276094	0	0
42	817860	0	0
42	2794000	0	0
42	4206464	1	0
43	899	0	0
43	1225	0	0
43	511632	0	1
43	846836	0	1
43	2802140	1	0
43	28884	0	0
43	1398826	0	0
44	185745	0	0
44	177576	0	0
44	117394	0	1
44	242950	0	1
44	2540820	1	0
44	37700	0	0
44	115374	0	0
44	4095	0	0
45	715360	0	1
45	68748	0	0
45	4531184	1	0
46	99624	0	0
46	944592	1	0
46	120	0	0
46	942840	0	1
46	9984	0	0
46	900494	0	0
46	180306	0	0
46	39093	0	0
46	49664	0	0
46	13392	0	0
46	11178	0	0
46	93294	0	0
46	310960	0	0
46	472872	0	0
46	190530	0	0
47	41356	0	0
47	836178	0	1
47	116436	0	1
47	384552	0	0
47	5773383	1	0
48	99015	0	1
48	449064	0	1
48	30096	0	0
48	3680	0	0
48	27480	0	0
48	163200	0	0
48	2931174	1	0
48	217239	0	0
48	4453	0	0
48	7020	0	0
48	30020	0	0
48	197877	0	0
48	15705	0	0
48	711450	0	0
49	20160	0	0
49	96798	0	0
49	288211	0	0
49	435943	1	0
49	190427	0	0
49	138112	0	0
49	4224	0	0
50	163216	0	0
50	113872	0	0
50	434700	1	1
50	397488	0	1
50	63172	0	0
50	118848	0	0
50	148400	0	0
50	259408	0	0
51	221400	0	0
51	963970	0	1
51	900	0	0
51	5923060	1	0
52	5015	0	0
52	85904	0	0
52	66744	0	0
52	2698	0	0
52	98277	0	1
52	765160	0	1
52	193033	0	0
52	11888	0	0
52	6672	0	0
52	6929	0	0
52	1802970	1	0
53	78817	0	0
53	171626	0	0
53	12075	0	0
53	159880	0	0
53	126336	0	1
53	410172	0	1
53	77575	0	0
53	3354450	1	0
53	93984	0	0
54	53970	0	0
54	841248	0	1
54	298584	0	0
54	7450408	1	0
55	196047	0	0
55	2948	0	0
55	508956	0	1
55	37260	0	0
55	5405734	1	0
56	77326	0	0
56	789867	0	1
56	20145	0	0
56	64515	0	0
56	5224544	1	0
57	312750	0	0
57	37524	0	1
57	459600	0	1
57	405022	0	1
57	5387450	1	0
58	13398	0	0
58	145452	0	0
58	47088	0	0
58	146664	0	1
58	301615	0	1
58	19572	0	1
58	336385	1	1
58	163278	0	0
58	119802	0	0
58	79218	0	0
58	183918	0	0
58	66912	0	0
59	57375	0	0
59	286296	0	1
59	428850	0	1
59	95812	0	1
59	201431	0	0
59	5789395	1	0
60	40560	0	0
60	4056172	1	0
60	41331	0	0
60	40576	0	0
60	1058145	0	1
60	371220	0	1
60	12464	0	0
61	810666	0	1
61	572871	0	1
61	253612	0	1
61	4647360	1	0
61	96506	0	0
62	128765	0	0
62	1553858	0	1
62	367865	0	0
62	7325248	1	0
63	348722	0	0
63	98088	0	1
63	7144	0	0
63	405475	0	1
63	207115	0	0
63	6780830	1	0
64	563904	0	0
64	1224552	1	0
64	163194	0	1
64	653328	0	1
64	53679	0	0
65	58529	0	0
65	37926	0	0
65	1974348	1	1
65	34528	0	0
65	7473	0	0
65	3978	0	0
65	414488	0	0
66	27120	0	0
66	7560	0	0
66	79572	0	0
66	59508	0	0
66	106954	0	0
66	54000	0	0
66	70875	0	0
66	1003680	1	0
66	58080	0	0
66	814528	0	0
66	152736	0	0
67	1040664	0	0
67	1085	0	0
67	157878	0	1
67	8415	0	1
67	1118036	1	1
67	8178	0	0
67	29510	0	0
67	1888	0	0
67	2146	0	0
67	14742	0	0
67	510	0	0
67	247275	0	0
68	190494	0	0
68	125396	0	0
68	2784661	1	1
68	36564	0	0
69	290160	1	0
69	6567	0	0
69	129514	0	1
69	66766	0	1
69	34710	0	0
69	243100	0	0
69	51579	0	0
70	36792	0	0
70	93024	0	1
70	43659	0	1
70	538242	1	1
71	15990	0	0
71	21556	0	1
71	65205	0	1
71	9175	0	0
71	606024	1	0
71	6578	0	0
72	28350	0	1
72	31463	0	1
72	99224	1	0
73	93010	0	1
73	11398	0	0
73	197472	0	0
73	85392	0	0
73	300825	1	0
73	42825	0	0
74	146280	1	1
74	5562	0	0
74	28620	0	0
74	3484	0	0
75	463305	0	1
75	552774	1	1
75	9639	0	0
75	20038	0	0
76	201720	0	0
76	110432	0	0
76	1014692	1	1
76	462672	0	1
76	7424	0	0
76	153139	0	0
77	540	0	0
77	121824	0	0
77	136284	1	1
77	18676	0	1
78	515525	1	0
78	34055	0	0
78	23472	0	0
78	18150	0	0
78	4221	0	0
78	336885	0	1
79	106256	0	0
79	85648	0	0
79	422757	0	1
79	61184	0	1
79	8480	0	0
79	2400360	1	0
80	157149	0	0
80	25050	0	0
80	1115569	1	1
80	343830	0	0
80	509220	0	1
80	147675	0	0
81	161500	0	0
81	2560	0	0
81	577962	1	1
81	130563	0	0
81	48626	0	0
81	20900	0	0
81	114247	0	0
81	2356	0	0
82	61758	0	0
82	43160	0	0
82	6050	0	0
82	1638	0	0
82	367302	0	1
82	262538	0	1
82	257610	0	1
82	28448	0	0
82	628560	1	0
82	60016	0	0
83	24684	0	0
83	40290	0	0
83	69768	0	0
83	502350	1	1
83	430138	0	0
84	65416	0	0
84	172860	0	0
84	8325	0	0
84	524700	0	1
84	59904	0	0
84	42930	0	0
84	600990	1	0
85	23760	0	0
85	205640	0	1
85	545693	1	0
85	8085	0	0
86	102600	0	0
86	110460	0	0
86	88122	0	1
86	177788	0	1
86	116545	0	1
86	1119118	1	0
87	15204	0	0
87	2379000	1	0
87	35808	0	0
87	130962	0	1
87	421080	0	1
87	77486	0	1
87	169456	0	0
87	865920	0	0
87	76685	0	0
87	27370	0	0
87	297	0	0
87	22936	0	0
88	6900	0	0
88	571053	0	1
88	37895	0	0
88	55025	0	0
88	8450	0	0
88	1420848	1	0
89	2001	0	0
89	5124	0	0
89	31417	0	1
89	24771	0	1
89	45500	0	1
89	3000	0	0
89	7588	0	0
89	1176	0	0
89	315492	1	0
90	320528	1	1
91	14280	0	0
91	12980	0	0
91	828172	0	1
91	107570	0	0
91	15846	0	0
91	1106	0	0
91	4650	0	0
91	41635	0	0
91	1162774	1	0
92	40850	0	0
92	23944	0	0
92	98310	0	0
92	160461	1	1
92	67452	0	1
92	124353	0	0
92	42486	0	1
93	23751	0	1
93	10246	0	0
93	9372	0	0
93	1422672	1	0
93	145824	0	0
93	25758	0	0
93	10404	0	0
93	16785	0	0
94	59605	0	0
94	487152	0	1
94	41452	0	0
94	1537416	1	0
94	37592	0	0
95	78400	0	0
95	288615	0	1
95	523404	1	1
95	822	0	0
95	43798	0	0
95	25190	0	0
96	2740	0	0
96	139282	1	1
96	22300	0	0
96	10032	0	0
96	15170	0	0
97	24882	0	0
97	213474	1	1
97	17733	0	0
97	20832	0	0
97	28182	0	0
97	13420	0	0
98	1269600	1	0
98	531679	0	1
98	93440	0	0
98	70612	0	0
98	959364	0	0
99	30012	0	0
99	668000	1	1
99	182770	0	0
99	270392	0	0
99	130	0	0
99	23564	0	0
99	163008	0	0
100	569646	0	1
100	255255	0	1
100	11205	0	0
100	10036	0	0
100	10868	0	0
100	1083656	1	0
100	220210	0	0
100	153120	0	0
100	12338	0	0
101	200502	0	0
101	1255170	1	1
101	3825	0	0
101	1090560	0	0
101	222600	0	0
102	52542	0	0
102	45209	0	0
102	3866264	1	1
102	39974	0	0
103	608388	0	1
103	308940	0	1
103	103350	0	0
103	24244	0	0
103	93795	0	0
103	1242868	1	0
104	152308	0	0
104	1581912	0	1
104	334988	0	1
104	214	0	0
104	2046552	1	0
104	8232	0	0
104	34080	0	0
105	37746	0	0
105	584598	0	1
105	34055	0	0
105	12876	0	0
105	50084	0	0
105	4365648	1	0
106	1685424	1	0
106	545000	0	1
106	157852	0	0
107	75137	0	0
107	254	0	0
107	502018	0	1
107	1020712	1	1
107	376593	0	1
107	508	0	0
107	177723	0	0
108	376352	0	0
108	1774500	0	1
108	2712312	1	0
109	34408	0	0
109	9424	0	0
109	911506	1	1
109	188146	0	0
109	108672	0	0
109	50050	0	0
110	38398	0	0
110	53280	0	0
110	595308	0	1
110	262570	0	1
110	1090584	1	0
110	307755	0	0
110	104912	0	0
111	338660	0	0
111	8534	0	0
111	869130	1	0
111	38553	0	0
111	332667	0	1
111	276913	0	1
111	225515	0	0
111	27525	0	0
112	26925	0	0
112	475938	0	0
112	493640	1	0
112	458540	0	1
112	236708	0	1
112	222336	0	1
112	17199	0	0
112	22513	0	0
112	9360	0	0
112	11521	0	0
112	474	0	0
113	33120	0	0
113	443775	0	0
113	1005009	0	1
113	14274	0	0
113	1742460	1	0
113	151228	0	0
113	283692	0	0
113	16030	0	0
113	3534	0	0
113	31205	0	0
114	462074	0	1
114	36288	0	0
114	44856	0	0
114	3622600	1	0
115	865032	0	1
115	75500	0	0
115	21576	0	0
115	3402294	1	0
115	72286	0	0
116	31188	0	0
116	173328	0	0
116	41615	0	0
116	330723	0	0
116	2049399	1	1
116	31920	0	0
116	521400	0	0
116	33604	0	0
116	368928	0	0
117	13690	0	0
117	82160	0	0
117	695952	0	1
117	501422	0	1
117	8760	0	0
117	89180	0	0
117	4375872	1	0
118	14630	0	0
118	129577	0	1
118	164	0	0
118	500284	0	1
118	242717	0	1
118	1093100	1	0
118	198591	0	0
119	275805	0	0
119	721350	1	1
119	87780	0	0
119	203308	0	0
119	29612	0	0
119	374912	0	0
119	24642	0	0
120	17646	0	0
120	1005907	0	1
120	202216	0	0
120	4191	0	0
120	208	0	0
120	230	0	0
120	1369998	1	0
120	8670	0	0
120	9558	0	0
120	281190	0	0
121	149040	0	0
121	1038228	1	1
121	386650	0	0
121	242	0	0
121	2360	0	0
121	418968	0	0
122	116973	0	0
122	698862	0	1
122	975744	1	0
122	48441	0	0
122	54112	0	0
122	63825	0	0
122	14385	0	0
123	48744	0	0
123	1048866	1	1
123	413685	0	1
123	225938	0	0
123	9269	0	0
123	374170	0	0
123	164480	0	0
123	9044	0	0
124	253692	0	1
124	84825	0	0
124	70168	0	1
124	24492	0	0
124	75756	0	0
124	25521	0	0
124	6240	0	0
124	15694	0	0
124	1040	0	0
124	40	0	0
124	341606	0	0
124	27885	0	0
124	2179800	1	0
125	951456	1	1
125	25596	0	0
125	8268	0	0
125	95744	0	0
125	10854	0	0
125	18018	0	0
126	817	0	0
126	969936	0	1
126	29440	0	0
126	2828460	1	0
127	126423	0	0
127	630652	1	1
127	155895	0	0
127	53064	0	0
127	12267	0	0
127	20286	0	0
128	156728	0	0
128	259776	0	0
128	27218	0	0
128	544509	0	1
128	200	0	0
128	3036900	1	0
129	93275	0	0
129	93279	0	0
129	25795	0	0
129	60512	0	1
129	548328	0	1
129	4575240	1	0
130	1404	0	0
130	611884	0	1
130	1067805	0	1
130	2916936	1	0
130	382	0	0
130	48884	0	0
131	2009040	1	0
131	29522	0	0
131	853120	0	1
131	46620	0	0
132	151840	0	1
132	1981712	1	0
133	11021	0	0
133	824435	0	1
133	294112	0	1
133	13662	0	0
133	524	0	0
133	4428	0	0
133	12012	0	0
133	2343376	1	0
134	769300	0	0
134	131520	0	0
134	1042848	0	1
134	1055428	1	0
134	2427	0	0
134	597520	0	0
134	9174	0	0
134	28864	0	0
134	14705	0	0
134	11556	0	0
135	151690	0	0
135	169920	0	1
135	164929	0	1
135	220605	1	1
135	191654	0	0
136	1589668	1	0
136	291200	0	1
136	677814	0	1
136	216801	0	0
137	3361264	1	0
137	178542	0	0
137	874155	0	1
137	159940	0	1
137	14012	0	0
138	1460228	1	0
138	461852	0	1
138	80496	0	1
138	122904	0	1
138	166731	0	0
139	1779620	1	0
139	737264	0	1
139	202640	0	0
140	142659	0	1
140	86328	0	1
140	691790	1	1
140	21112	0	0
140	13716	0	0
140	17874	0	0
141	1419264	1	0
141	551664	0	1
141	64046	0	0
142	1685600	1	0
142	327956	0	1
142	173696	0	1
142	153615	0	0
143	127684	0	0
143	367675	0	1
143	690150	1	0
143	36645	0	0
144	108240	0	0
144	168144	0	0
144	127596	0	1
144	9799	0	0
144	310576	1	0
144	35061	0	0
145	42066	0	0
145	184803	0	1
145	1359600	1	0
146	4929	0	0
146	121508	1	1
146	5319	0	0
146	105823	0	0
146	7826	0	0
147	12375	0	0
147	70932	0	0
147	27819	0	0
147	18705	0	0
147	1488	0	0
147	257979	0	0
147	3040	0	0
147	43452	0	0
147	744	0	0
147	117436	0	0
147	98440	0	1
147	399312	1	1
148	1938684	1	0
148	135930	0	1
148	4187	0	0
149	1600648	1	0
149	996031	0	1
149	45018	0	0
150	335475	0	1
150	37136	0	0
150	1606688	1	0
150	81988	0	0
150	36358	0	0
151	1198611	1	1
151	44058	0	0
151	55350	0	0
151	15921	0	0
151	101016	0	0
151	72	0	0
151	42851	0	0
152	56952	0	0
152	961248	1	0
152	594405	0	1
152	216216	0	0
153	3606720	1	0
154	527	0	0
154	3681636	1	0
155	4836	0	0
155	19282	0	0
155	67716	0	0
155	734079	0	1
155	2473360	1	0
155	105190	0	0
156	113122	0	1
156	148712	0	1
156	258240	0	1
156	1540056	1	0
156	16284	0	0
156	49138	0	0
156	45632	0	0
156	4734	0	0
157	308924	0	0
157	45144	0	0
157	90850	0	0
157	13248	0	0
157	234	0	0
157	349392	0	0
157	519390	1	1
157	84608	0	1
157	40940	0	0
157	3375	0	0
157	28860	0	0
158	188683	0	0
158	74571	0	0
158	2132770	1	1
158	192192	0	0
158	75250	0	0
158	39342	0	0
159	56539	0	0
159	583686	0	1
159	517435	0	1
159	118560	0	0
159	396775	0	0
159	90272	0	0
159	734400	1	0
160	2003568	1	1
160	242724	0	0
160	341979	0	0
160	29815	0	0
160	2240	0	0
161	59774	0	0
161	1375055	1	1
161	230	0	0
161	137860	0	0
161	37636	0	0
161	14145	0	0
161	27938	0	0
162	162108	0	0
162	5148	0	0
162	3474240	1	0
162	363630	0	0
162	26235	0	0
162	477300	0	1
162	211249	0	0
162	9373	0	0
162	4650	0	0
162	27931	0	0
162	6734	0	0
162	23829	0	0
163	122759	0	0
163	16072	0	0
163	2630390	1	1
163	39804	0	0
163	148050	0	0
164	104040	0	0
164	820854	1	1
164	793488	0	0
164	121208	0	0
164	29440	0	0
164	338895	0	0
165	801000	0	0
165	38850	0	0
165	980880	1	1
165	235980	0	0
165	19728	0	0
166	75	0	0
166	161253	0	0
166	1803255	1	1
166	1018836	0	0
166	25047	0	0
166	87516	0	0
167	167586	0	0
167	235060	0	1
167	512200	0	1
167	243774	0	1
167	26569	0	0
167	1914016	1	0
168	115830	0	0
168	406450	0	1
168	4297440	1	0
168	284171	0	0
169	381976	0	0
169	1065216	1	1
169	44045	0	0
170	873411	0	1
170	109500	0	0
170	1125096	0	0
170	167024	0	0
170	4238640	1	0
170	58468	0	0
171	96702	0	0
171	437663	0	1
171	1865296	1	0
171	2052	0	0
171	272190	0	0
171	19344	0	0
171	80430	0	0
171	11869	0	0
171	466155	0	0
172	10034	0	0
172	244479	1	1
172	39798	0	0
172	4392	0	0
172	19272	0	0
172	17100	0	0
173	1785420	1	0
173	375959	0	1
173	43157	0	0
174	53640	0	0
174	40969	0	0
174	599379	0	1
174	132878	0	0
174	44368	0	0
174	717600	1	0
174	45270	0	0
175	155715	0	0
175	48860	0	0
175	198000	0	0
175	89822	0	0
175	271190	0	1
175	447885	0	1
175	61977	0	0
175	183192	0	0
175	17512	0	0
175	2812072	1	0
176	221000	0	0
176	81786	0	0
176	949320	0	0
176	1136408	1	1
176	242179	0	1
176	1010880	0	0
177	400350	0	0
177	2199060	1	0
177	365577	0	0
177	180234	0	0
177	600822	0	1
177	81100	0	0
178	251335	0	0
178	32940	0	0
178	703112	0	1
178	25740	0	0
178	1813840	1	0
179	7260	0	0
179	3064	0	0
179	3076	0	0
179	5616	0	0
179	2727	0	0
179	45255	0	0
179	3267	0	0
179	25702	0	0
179	4250350	1	0
180	63449	0	0
180	11655	0	0
180	170	0	0
180	575935	0	1
180	168	0	0
180	1890816	1	0
181	798790	0	1
181	2848000	1	0
182	905592	0	0
182	2105520	1	0
182	1068	0	0
182	1013005	0	1
182	55080	0	0
183	122848	0	0
183	774375	0	1
183	260604	0	1
183	52095	0	0
183	64938	0	0
183	893714	1	0
183	140556	0	0
